basket_id,item_id,item_name,category,quantity,basket_theme
B229,I001,Молоко 2.5%,Молочные продукты,1,weekly_stock
B229,I006,Сыр гауда,Молочные продукты,1,weekly_stock
B229,I015,Хлеб пшеничный,Хлеб,1,weekly_stock
B229,I023,Яйца C1 10 шт,Бакалея,1,weekly_stock
B229,I025,Куриное филе,Мясо и птица,1,weekly_stock
B229,I042,Картофель,Овощи,1,weekly_stock
B229,I044,Лук репчатый,Овощи,2,weekly_stock
B229,I064,Яблоки,Фрукты,1,weekly_stock
B229,I078,Гречка,Бакалея,1,weekly_stock
B229,I088,Подсолнечное масло,Бакалея,1,weekly_stock
B230,I038,Креветки очищенные,Рыба,1,seafood_asian
B230,I045,Чеснок,Овощи,1,seafood_asian
B230,I056,Брокколи,Овощи,2,seafood_asian
B230,I059,Зеленый лук,Овощи,1,seafood_asian
B230,I062,Острый перец,Овощи,1,seafood_asian
B230,I065,Бананы,Фрукты,1,seafood_asian
B230,I083,Лапша удон,Бакалея,1,seafood_asian
B230,I105,Соус терияки,Соусы,1,seafood_asian
B231,I025,Куриное филе,Мясо и птица,1,curry_dinner
B231,I056,Брокколи,Овощи,1,curry_dinner
B231,I061,Петрушка,Овощи,1,curry_dinner
B231,I063,Имбирь,Овощи,1,curry_dinner
B231,I067,Лимоны,Фрукты,1,curry_dinner
B231,I071,Голубика,Фрукты,1,curry_dinner
B231,I076,Рис длиннозерный,Бакалея,1,curry_dinner
B231,I090,Кокосовое молоко,Бакалея,1,curry_dinner
B231,I108,Карри паста,Соусы,1,curry_dinner
B231,I115,Кофе молотый,Напитки,1,curry_dinner
B232,I003,Йогурт натуральный,Молочные продукты,1,office_lunch
B232,I065,Бананы,Фрукты,1,office_lunch
B232,I115,Кофе молотый,Напитки,1,office_lunch
B232,I116,Кофе зерновой,Напитки,1,office_lunch
B232,I119,Вода минеральная,Напитки,3,office_lunch
B232,I132,Шоколад темный,Сладости,1,office_lunch
B232,I146,Салат цезарь готовый,Готовая еда,1,office_lunch
B232,I147,Сэндвич с курицей,Готовая еда,1,office_lunch
B233,I001,Молоко 2.5%,Молочные продукты,1,baby_care
B233,I003,Йогурт натуральный,Молочные продукты,1,baby_care
B233,I065,Бананы,Фрукты,2,baby_care
B233,I149,Детское пюре яблочное,Детские товары,1,baby_care
B233,I150,Детская каша,Детские товары,1,baby_care
B233,I151,Подгузники,Детские товары,1,baby_care
B233,I152,Влажные салфетки,Детские товары,1,baby_care
B234,I001,Молоко 2.5%,Молочные продукты,2,big_family_stock
B234,I005,Сметана 20%,Молочные продукты,1,big_family_stock
B234,I017,Батон нарезной,Хлеб,2,big_family_stock
B234,I023,Яйца C1 10 шт,Бакалея,2,big_family_stock
B234,I026,Куриные бедра,Мясо и птица,1,big_family_stock
B234,I027,Фарш говяжий,Мясо и птица,1,big_family_stock
B234,I059,Зеленый лук,Овощи,1,big_family_stock
B234,I064,Яблоки,Фрукты,1,big_family_stock
B234,I071,Голубика,Фрукты,1,big_family_stock
B234,I078,Гречка,Бакалея,1,big_family_stock
B234,I113,Чай черный,Напитки,1,big_family_stock
B234,I158,Бумажные полотенца,Дом,1,big_family_stock
B234,I159,Туалетная бумага,Дом,1,big_family_stock
B234,I160,Пакеты для мусора,Дом,2,big_family_stock
B235,I036,Лосось филе,Рыба,1,fish_dinner
B235,I047,Огурцы,Овощи,2,fish_dinner
B235,I052,Шпинат,Овощи,1,fish_dinner
B235,I067,Лимоны,Фрукты,1,fish_dinner
B235,I076,Рис длиннозерный,Бакалея,1,fish_dinner
B235,I089,Оливковое масло,Бакалея,1,fish_dinner
B235,I109,Черный перец,Специи,1,fish_dinner
B235,I119,Вода минеральная,Напитки,4,fish_dinner
B236,I001,Молоко 2.5%,Молочные продукты,3,big_family_stock
B236,I023,Яйца C1 10 шт,Бакалея,1,big_family_stock
B236,I026,Куриные бедра,Мясо и птица,1,big_family_stock
B236,I027,Фарш говяжий,Мясо и птица,1,big_family_stock
B236,I042,Картофель,Овощи,1,big_family_stock
B236,I051,Салат айсберг,Овощи,2,big_family_stock
B236,I067,Лимоны,Фрукты,1,big_family_stock
B236,I078,Гречка,Бакалея,1,big_family_stock
B236,I082,Макароны пенне,Бакалея,1,big_family_stock
B236,I086,Сахар,Бакалея,1,big_family_stock
B236,I113,Чай черный,Напитки,1,big_family_stock
B236,I158,Бумажные полотенца,Дом,1,big_family_stock
B236,I159,Туалетная бумага,Дом,1,big_family_stock
B237,I038,Креветки очищенные,Рыба,1,seafood_asian
B237,I045,Чеснок,Овощи,1,seafood_asian
B237,I059,Зеленый лук,Овощи,1,seafood_asian
B237,I062,Острый перец,Овощи,1,seafood_asian
B237,I063,Имбирь,Овощи,1,seafood_asian
B237,I104,Соевый соус,Соусы,1,seafood_asian
B237,I105,Соус терияки,Соусы,1,seafood_asian
B238,I001,Молоко 2.5%,Молочные продукты,1,kids_breakfast
B238,I065,Бананы,Фрукты,2,kids_breakfast
B238,I117,Сок яблочный,Напитки,1,kids_breakfast
B238,I142,Хлопья кукурузные,Завтраки,1,kids_breakfast
B238,I149,Детское пюре яблочное,Детские товары,1,kids_breakfast
B238,I150,Детская каша,Детские товары,1,kids_breakfast
B239,I005,Сметана 20%,Молочные продукты,1,household_cleaning
B239,I042,Картофель,Овощи,1,household_cleaning
B239,I119,Вода минеральная,Напитки,1,household_cleaning
B239,I152,Влажные салфетки,Детские товары,1,household_cleaning
B239,I157,Порошок стиральный,Бытовая химия,2,household_cleaning
B239,I158,Бумажные полотенца,Дом,1,household_cleaning
B239,I160,Пакеты для мусора,Дом,1,household_cleaning
B240,I001,Молоко 2.5%,Молочные продукты,2,weekly_stock
B240,I006,Сыр гауда,Молочные продукты,1,weekly_stock
B240,I015,Хлеб пшеничный,Хлеб,2,weekly_stock
B240,I025,Куриное филе,Мясо и птица,1,weekly_stock
B240,I042,Картофель,Овощи,1,weekly_stock
B240,I048,Перец болгарский,Овощи,1,weekly_stock
B240,I051,Салат айсберг,Овощи,2,weekly_stock
B240,I060,Укроп,Овощи,1,weekly_stock
B240,I061,Петрушка,Овощи,1,weekly_stock
B240,I064,Яблоки,Фрукты,2,weekly_stock
B240,I078,Гречка,Бакалея,1,weekly_stock
B240,I088,Подсолнечное масло,Бакалея,1,weekly_stock
B240,I113,Чай черный,Напитки,1,weekly_stock
B240,I115,Кофе молотый,Напитки,1,weekly_stock
B240,I131,Шоколад молочный,Сладости,2,weekly_stock
B241,I057,Авокадо,Овощи,1,party_snacks
B241,I065,Бананы,Фрукты,2,party_snacks
B241,I097,Фасоль консервированная,Консервы,1,party_snacks
B241,I108,Карри паста,Соусы,1,party_snacks
B241,I120,Газированная вода,Напитки,6,party_snacks
B241,I121,Квас,Напитки,6,party_snacks
B241,I123,Мороженое ванильное,Заморозка,1,party_snacks
B241,I128,Пицца замороженная,Заморозка,1,party_snacks
B241,I131,Шоколад молочный,Сладости,2,party_snacks
B241,I133,Печенье овсяное,Сладости,1,party_snacks
B241,I139,Чипсы картофельные,Снэки,1,party_snacks
B241,I140,Сухарики,Снэки,1,party_snacks
B242,I014,Молоко безлактозное,Молочные продукты,3,healthy_breakfast
B242,I052,Шпинат,Овощи,1,healthy_breakfast
B242,I065,Бананы,Фрукты,1,healthy_breakfast
B242,I071,Голубика,Фрукты,1,healthy_breakfast
B242,I084,Овсяные хлопья,Бакалея,1,healthy_breakfast
B242,I129,Картофель фри замороженный,Заморозка,1,healthy_breakfast
B242,I135,Мед,Сладости,2,healthy_breakfast
B242,I137,Орехи грецкие,Снэки,1,healthy_breakfast
B243,I026,Куриные бедра,Мясо и птица,1,chicken_soup
B243,I042,Картофель,Овощи,1,chicken_soup
B243,I043,Морковь,Овощи,1,chicken_soup
B243,I061,Петрушка,Овощи,1,chicken_soup
B243,I083,Лапша удон,Бакалея,1,chicken_soup
B243,I109,Черный перец,Специи,1,chicken_soup
B243,I123,Мороженое ванильное,Заморозка,1,chicken_soup
B243,I148,Суп куриный готовый,Готовая еда,1,chicken_soup
B244,I020,Багет,Хлеб,1,pasta_italian
B244,I037,Треска филе,Рыба,1,pasta_italian
B244,I045,Чеснок,Овощи,1,pasta_italian
B244,I081,Макароны спагетти,Бакалея,1,pasta_italian
B244,I089,Оливковое масло,Бакалея,1,pasta_italian
B244,I096,Томатная паста,Соусы,1,pasta_italian
B244,I101,Соус песто,Соусы,1,pasta_italian
B244,I111,Итальянские травы,Специи,1,pasta_italian
B244,I115,Кофе молотый,Напитки,1,pasta_italian
B244,I148,Суп куриный готовый,Готовая еда,1,pasta_italian
B245,I019,Булочки для бургеров,Хлеб,1,burger_night
B245,I027,Фарш говяжий,Мясо и птица,1,burger_night
B245,I032,Бекон,Мясо и птица,1,burger_night
B245,I046,Помидоры,Овощи,1,burger_night
B245,I048,Перец болгарский,Овощи,1,burger_night
B245,I051,Салат айсберг,Овощи,1,burger_night
B245,I053,Шампиньоны,Овощи,1,burger_night
B245,I064,Яблоки,Фрукты,2,burger_night
B245,I102,Кетчуп,Соусы,1,burger_night
B245,I106,Горчица,Соусы,1,burger_night
B245,I129,Картофель фри замороженный,Заморозка,1,burger_night
B245,I149,Детское пюре яблочное,Детские товары,1,burger_night
B245,I160,Пакеты для мусора,Дом,1,burger_night
B246,I001,Молоко 2.5%,Молочные продукты,1,baking_sweet
B246,I023,Яйца C1 10 шт,Бакалея,1,baking_sweet
B246,I051,Салат айсберг,Овощи,1,baking_sweet
B246,I053,Шампиньоны,Овощи,1,baking_sweet
B246,I067,Лимоны,Фрукты,1,baking_sweet
B246,I069,Виноград,Фрукты,1,baking_sweet
B246,I086,Сахар,Бакалея,1,baking_sweet
B246,I093,Разрыхлитель теста,Бакалея,1,baking_sweet
B246,I094,Ванильный сахар,Бакалея,1,baking_sweet
B246,I095,Какао порошок,Бакалея,1,baking_sweet
B246,I132,Шоколад темный,Сладости,1,baking_sweet
B247,I025,Куриное филе,Мясо и птица,1,frozen_quick
B247,I061,Петрушка,Овощи,1,frozen_quick
B247,I123,Мороженое ванильное,Заморозка,2,frozen_quick
B247,I125,Вареники с картофелем,Заморозка,2,frozen_quick
B247,I126,Овощная смесь замороженная,Заморозка,1,frozen_quick
B247,I128,Пицца замороженная,Заморозка,1,frozen_quick
B247,I131,Шоколад молочный,Сладости,1,frozen_quick
B248,I015,Хлеб пшеничный,Хлеб,2,fruit_snack
B248,I051,Салат айсберг,Овощи,1,fruit_snack
B248,I059,Зеленый лук,Овощи,1,fruit_snack
B248,I065,Бананы,Фрукты,1,fruit_snack
B248,I066,Апельсины,Фрукты,1,fruit_snack
B248,I069,Виноград,Фрукты,1,fruit_snack
B248,I133,Печенье овсяное,Сладости,2,fruit_snack
B248,I137,Орехи грецкие,Снэки,2,fruit_snack
B249,I064,Яблоки,Фрукты,2,fruit_snack
B249,I065,Бананы,Фрукты,1,fruit_snack
B249,I066,Апельсины,Фрукты,1,fruit_snack
B249,I068,Груши,Фрукты,1,fruit_snack
B249,I115,Кофе молотый,Напитки,1,fruit_snack
B249,I119,Вода минеральная,Напитки,2,fruit_snack
B249,I133,Печенье овсяное,Сладости,1,fruit_snack
B249,I137,Орехи грецкие,Снэки,2,fruit_snack
B250,I038,Креветки очищенные,Рыба,1,seafood_asian
B250,I045,Чеснок,Овощи,1,seafood_asian
B250,I049,Капуста белокочанная,Овощи,1,seafood_asian
B250,I056,Брокколи,Овощи,1,seafood_asian
B250,I059,Зеленый лук,Овощи,1,seafood_asian
B250,I063,Имбирь,Овощи,1,seafood_asian
B250,I083,Лапша удон,Бакалея,1,seafood_asian
B250,I104,Соевый соус,Соусы,1,seafood_asian
B250,I144,Арахисовая паста,Завтраки,1,seafood_asian
B251,I003,Йогурт натуральный,Молочные продукты,1,fruit_snack
B251,I064,Яблоки,Фрукты,1,fruit_snack
B251,I066,Апельсины,Фрукты,2,fruit_snack
B251,I069,Виноград,Фрукты,1,fruit_snack
B251,I083,Лапша удон,Бакалея,1,fruit_snack
B251,I133,Печенье овсяное,Сладости,2,fruit_snack
B251,I137,Орехи грецкие,Снэки,1,fruit_snack
B252,I003,Йогурт натуральный,Молочные продукты,1,fruit_snack
B252,I006,Сыр гауда,Молочные продукты,1,fruit_snack
B252,I043,Морковь,Овощи,1,fruit_snack
B252,I065,Бананы,Фрукты,2,fruit_snack
B252,I066,Апельсины,Фрукты,1,fruit_snack
B252,I068,Груши,Фрукты,1,fruit_snack
B252,I069,Виноград,Фрукты,1,fruit_snack
B252,I133,Печенье овсяное,Сладости,1,fruit_snack
B252,I137,Орехи грецкие,Снэки,1,fruit_snack
B252,I146,Салат цезарь готовый,Готовая еда,1,fruit_snack
B252,I152,Влажные салфетки,Детские товары,1,fruit_snack
B252,I157,Порошок стиральный,Бытовая химия,2,fruit_snack
B253,I023,Яйца C1 10 шт,Бакалея,2,salad_light
B253,I042,Картофель,Овощи,1,salad_light
B253,I046,Помидоры,Овощи,2,salad_light
B253,I047,Огурцы,Овощи,2,salad_light
B253,I048,Перец болгарский,Овощи,1,salad_light
B253,I051,Салат айсберг,Овощи,1,salad_light
B253,I057,Авокадо,Овощи,1,salad_light
B253,I065,Бананы,Фрукты,1,salad_light
B253,I067,Лимоны,Фрукты,1,salad_light
B253,I084,Овсяные хлопья,Бакалея,1,salad_light
B253,I089,Оливковое масло,Бакалея,1,salad_light
B253,I098,Кукуруза консервированная,Консервы,1,salad_light
B253,I113,Чай черный,Напитки,1,salad_light
B253,I156,Средство для посуды,Бытовая химия,1,salad_light
B254,I001,Молоко 2.5%,Молочные продукты,2,baking_sweet
B254,I007,Сливочное масло,Молочные продукты,1,baking_sweet
B254,I023,Яйца C1 10 шт,Бакалея,1,baking_sweet
B254,I085,Мука пшеничная,Бакалея,1,baking_sweet
B254,I086,Сахар,Бакалея,1,baking_sweet
B254,I093,Разрыхлитель теста,Бакалея,1,baking_sweet
B254,I095,Какао порошок,Бакалея,1,baking_sweet
B254,I111,Итальянские травы,Специи,1,baking_sweet
B254,I132,Шоколад темный,Сладости,2,baking_sweet
B254,I150,Детская каша,Детские товары,1,baking_sweet
B255,I006,Сыр гауда,Молочные продукты,1,sandwiches
B255,I011,Сыр творожный,Молочные продукты,1,sandwiches
B255,I015,Хлеб пшеничный,Хлеб,2,sandwiches
B255,I017,Батон нарезной,Хлеб,2,sandwiches
B255,I034,Ветчина,Мясо и птица,1,sandwiches
B255,I051,Салат айсберг,Овощи,1,sandwiches
B255,I064,Яблоки,Фрукты,1,sandwiches
B256,I001,Молоко 2.5%,Молочные продукты,2,baby_care
B256,I003,Йогурт натуральный,Молочные продукты,1,baby_care
B256,I004,Творог 5%,Молочные продукты,1,baby_care
B256,I133,Печенье овсяное,Сладости,2,baby_care
B256,I149,Детское пюре яблочное,Детские товары,1,baby_care
B256,I150,Детская каша,Детские товары,1,baby_care
B256,I151,Подгузники,Детские товары,1,baby_care
B256,I152,Влажные салфетки,Детские товары,1,baby_care
B257,I001,Молоко 2.5%,Молочные продукты,1,weekly_stock
B257,I015,Хлеб пшеничный,Хлеб,1,weekly_stock
B257,I023,Яйца C1 10 шт,Бакалея,1,weekly_stock
B257,I025,Куриное филе,Мясо и птица,1,weekly_stock
B257,I042,Картофель,Овощи,1,weekly_stock
B257,I047,Огурцы,Овощи,2,weekly_stock
B257,I051,Салат айсберг,Овощи,1,weekly_stock
B257,I060,Укроп,Овощи,1,weekly_stock
B257,I061,Петрушка,Овощи,1,weekly_stock
B257,I064,Яблоки,Фрукты,1,weekly_stock
B257,I065,Бананы,Фрукты,2,weekly_stock
B257,I067,Лимоны,Фрукты,1,weekly_stock
B257,I078,Гречка,Бакалея,1,weekly_stock
B257,I088,Подсолнечное масло,Бакалея,1,weekly_stock
B257,I119,Вода минеральная,Напитки,2,weekly_stock
B258,I001,Молоко 2.5%,Молочные продукты,1,weekly_stock
B258,I006,Сыр гауда,Молочные продукты,1,weekly_stock
B258,I015,Хлеб пшеничный,Хлеб,1,weekly_stock
B258,I025,Куриное филе,Мясо и птица,1,weekly_stock
B258,I042,Картофель,Овощи,2,weekly_stock
B258,I044,Лук репчатый,Овощи,1,weekly_stock
B258,I064,Яблоки,Фрукты,3,weekly_stock
B258,I076,Рис длиннозерный,Бакалея,1,weekly_stock
B258,I078,Гречка,Бакалея,1,weekly_stock
B258,I088,Подсолнечное масло,Бакалея,1,weekly_stock
B258,I119,Вода минеральная,Напитки,2,weekly_stock
B259,I046,Помидоры,Овощи,3,veggie_stew
B259,I048,Перец болгарский,Овощи,1,veggie_stew
B259,I051,Салат айсберг,Овощи,2,veggie_stew
B259,I053,Шампиньоны,Овощи,1,veggie_stew
B259,I054,Кабачки,Овощи,2,veggie_stew
B259,I055,Баклажаны,Овощи,2,veggie_stew
B259,I079,Булгур,Бакалея,1,veggie_stew
B259,I089,Оливковое масло,Бакалея,1,veggie_stew
B259,I111,Итальянские травы,Специи,1,veggie_stew
B260,I008,Сливки 10%,Молочные продукты,1,lasagna_pasta
B260,I009,Моцарелла,Молочные продукты,1,lasagna_pasta
B260,I010,Пармезан,Молочные продукты,1,lasagna_pasta
B260,I027,Фарш говяжий,Мясо и птица,1,lasagna_pasta
B260,I053,Шампиньоны,Овощи,1,lasagna_pasta
B260,I058,Редис,Овощи,1,lasagna_pasta
B260,I070,Клубника,Фрукты,2,lasagna_pasta
B260,I082,Макароны пенне,Бакалея,1,lasagna_pasta
B260,I111,Итальянские травы,Специи,1,lasagna_pasta
B261,I005,Сметана 20%,Молочные продукты,1,borsch_soup
B261,I016,Хлеб ржаной,Хлеб,2,borsch_soup
B261,I030,Говядина стейк,Мясо и птица,1,borsch_soup
B261,I042,Картофель,Овощи,1,borsch_soup
B261,I044,Лук репчатый,Овощи,2,borsch_soup
B261,I045,Чеснок,Овощи,1,borsch_soup
B261,I050,Свекла,Овощи,1,borsch_soup
B261,I060,Укроп,Овощи,1,borsch_soup
B262,I001,Молоко 2.5%,Молочные продукты,3,big_family_stock
B262,I017,Батон нарезной,Хлеб,2,big_family_stock
B262,I023,Яйца C1 10 шт,Бакалея,1,big_family_stock
B262,I026,Куриные бедра,Мясо и птица,1,big_family_stock
B262,I027,Фарш говяжий,Мясо и птица,1,big_family_stock
B262,I048,Перец болгарский,Овощи,1,big_family_stock
B262,I065,Бананы,Фрукты,1,big_family_stock
B262,I078,Гречка,Бакалея,1,big_family_stock
B262,I082,Макароны пенне,Бакалея,1,big_family_stock
B262,I086,Сахар,Бакалея,1,big_family_stock
B262,I096,Томатная паста,Соусы,1,big_family_stock
B262,I113,Чай черный,Напитки,1,big_family_stock
B262,I119,Вода минеральная,Напитки,1,big_family_stock
B262,I158,Бумажные полотенца,Дом,1,big_family_stock
B262,I159,Туалетная бумага,Дом,2,big_family_stock
B263,I025,Куриное филе,Мясо и птица,1,fitness_protein
B263,I052,Шпинат,Овощи,2,fitness_protein
B263,I056,Брокколи,Овощи,1,fitness_protein
B263,I057,Авокадо,Овощи,1,fitness_protein
B263,I080,Киноа,Бакалея,1,fitness_protein
B263,I119,Вода минеральная,Напитки,4,fitness_protein
B263,I138,Миндаль,Снэки,1,fitness_protein
B264,I001,Молоко 2.5%,Молочные продукты,1,big_family_stock
B264,I017,Батон нарезной,Хлеб,2,big_family_stock
B264,I023,Яйца C1 10 шт,Бакалея,2,big_family_stock
B264,I026,Куриные бедра,Мясо и птица,1,big_family_stock
B264,I027,Фарш говяжий,Мясо и птица,1,big_family_stock
B264,I042,Картофель,Овощи,1,big_family_stock
B264,I078,Гречка,Бакалея,1,big_family_stock
B264,I082,Макароны пенне,Бакалея,1,big_family_stock
B264,I086,Сахар,Бакалея,1,big_family_stock
B264,I113,Чай черный,Напитки,1,big_family_stock
B264,I123,Мороженое ванильное,Заморозка,1,big_family_stock
B264,I158,Бумажные полотенца,Дом,1,big_family_stock
B264,I159,Туалетная бумага,Дом,1,big_family_stock
B265,I023,Яйца C1 10 шт,Бакалея,1,veggie_stew
B265,I045,Чеснок,Овощи,1,veggie_stew
B265,I048,Перец болгарский,Овощи,1,veggie_stew
B265,I054,Кабачки,Овощи,1,veggie_stew
B265,I055,Баклажаны,Овощи,2,veggie_stew
B265,I111,Итальянские травы,Специи,1,veggie_stew
B265,I120,Газированная вода,Напитки,2,veggie_stew
B266,I005,Сметана 20%,Молочные продукты,1,borsch_soup
B266,I016,Хлеб ржаной,Хлеб,2,borsch_soup
B266,I024,Яйца перепелиные,Бакалея,1,borsch_soup
B266,I030,Говядина стейк,Мясо и птица,1,borsch_soup
B266,I042,Картофель,Овощи,1,borsch_soup
B266,I043,Морковь,Овощи,1,borsch_soup
B266,I044,Лук репчатый,Овощи,1,borsch_soup
B266,I045,Чеснок,Овощи,1,borsch_soup
B266,I050,Свекла,Овощи,1,borsch_soup
B266,I133,Печенье овсяное,Сладости,2,borsch_soup
B267,I036,Лосось филе,Рыба,1,fish_dinner
B267,I042,Картофель,Овощи,1,fish_dinner
B267,I047,Огурцы,Овощи,1,fish_dinner
B267,I067,Лимоны,Фрукты,2,fish_dinner
B267,I089,Оливковое масло,Бакалея,1,fish_dinner
B267,I109,Черный перец,Специи,1,fish_dinner
B268,I006,Сыр гауда,Молочные продукты,1,breakfast_basic
B268,I007,Сливочное масло,Молочные продукты,1,breakfast_basic
B268,I015,Хлеб пшеничный,Хлеб,1,breakfast_basic
B268,I065,Бананы,Фрукты,2,breakfast_basic
B268,I084,Овсяные хлопья,Бакалея,1,breakfast_basic
B268,I115,Кофе молотый,Напитки,1,breakfast_basic
B269,I015,Хлеб пшеничный,Хлеб,1,fish_dinner
B269,I036,Лосось филе,Рыба,1,fish_dinner
B269,I047,Огурцы,Овощи,3,fish_dinner
B269,I052,Шпинат,Овощи,1,fish_dinner
B269,I067,Лимоны,Фрукты,1,fish_dinner
B269,I076,Рис длиннозерный,Бакалея,1,fish_dinner
B269,I089,Оливковое масло,Бакалея,1,fish_dinner
B269,I092,Панировочные сухари,Бакалея,1,fish_dinner
B269,I115,Кофе молотый,Напитки,1,fish_dinner
B269,I156,Средство для посуды,Бытовая химия,1,fish_dinner
B270,I001,Молоко 2.5%,Молочные продукты,1,tea_sweets
B270,I021,Круассаны,Хлеб,1,tea_sweets
B270,I067,Лимоны,Фрукты,1,tea_sweets
B270,I084,Овсяные хлопья,Бакалея,1,tea_sweets
B270,I113,Чай черный,Напитки,1,tea_sweets
B270,I115,Кофе молотый,Напитки,1,tea_sweets
B270,I131,Шоколад молочный,Сладости,1,tea_sweets
B270,I133,Печенье овсяное,Сладости,1,tea_sweets
B270,I134,Вафли,Сладости,1,tea_sweets
B270,I136,Джем клубничный,Сладости,1,tea_sweets
B271,I001,Молоко 2.5%,Молочные продукты,1,big_family_stock
B271,I017,Батон нарезной,Хлеб,1,big_family_stock
B271,I023,Яйца C1 10 шт,Бакалея,1,big_family_stock
B271,I026,Куриные бедра,Мясо и птица,1,big_family_stock
B271,I027,Фарш говяжий,Мясо и птица,1,big_family_stock
B271,I042,Картофель,Овощи,1,big_family_stock
B271,I043,Морковь,Овощи,1,big_family_stock
B271,I044,Лук репчатый,Овощи,1,big_family_stock
B271,I059,Зеленый лук,Овощи,1,big_family_stock
B271,I061,Петрушка,Овощи,1,big_family_stock
B271,I078,Гречка,Бакалея,1,big_family_stock
B271,I082,Макароны пенне,Бакалея,1,big_family_stock
B271,I086,Сахар,Бакалея,1,big_family_stock
B271,I097,Фасоль консервированная,Консервы,1,big_family_stock
B271,I113,Чай черный,Напитки,1,big_family_stock
B271,I115,Кофе молотый,Напитки,1,big_family_stock
B271,I158,Бумажные полотенца,Дом,1,big_family_stock
B271,I159,Туалетная бумага,Дом,1,big_family_stock
B272,I001,Молоко 2.5%,Молочные продукты,2,baking_sweet
B272,I007,Сливочное масло,Молочные продукты,1,baking_sweet
B272,I023,Яйца C1 10 шт,Бакалея,2,baking_sweet
B272,I086,Сахар,Бакалея,1,baking_sweet
B272,I093,Разрыхлитель теста,Бакалея,1,baking_sweet
B272,I094,Ванильный сахар,Бакалея,1,baking_sweet
B272,I095,Какао порошок,Бакалея,1,baking_sweet
B272,I120,Газированная вода,Напитки,6,baking_sweet
B272,I132,Шоколад темный,Сладости,1,baking_sweet
B273,I023,Яйца C1 10 шт,Бакалея,1,baking_sweet
B273,I085,Мука пшеничная,Бакалея,1,baking_sweet
B273,I086,Сахар,Бакалея,1,baking_sweet
B273,I093,Разрыхлитель теста,Бакалея,1,baking_sweet
B273,I094,Ванильный сахар,Бакалея,1,baking_sweet
B273,I095,Какао порошок,Бакалея,1,baking_sweet
B273,I132,Шоколад темный,Сладости,2,baking_sweet
B274,I001,Молоко 2.5%,Молочные продукты,1,baking_sweet
B274,I023,Яйца C1 10 шт,Бакалея,1,baking_sweet
B274,I059,Зеленый лук,Овощи,1,baking_sweet
B274,I081,Макароны спагетти,Бакалея,1,baking_sweet
B274,I085,Мука пшеничная,Бакалея,1,baking_sweet
B274,I086,Сахар,Бакалея,1,baking_sweet
B274,I093,Разрыхлитель теста,Бакалея,1,baking_sweet
B274,I094,Ванильный сахар,Бакалея,1,baking_sweet
B274,I095,Какао порошок,Бакалея,1,baking_sweet
B274,I117,Сок яблочный,Напитки,1,baking_sweet
B274,I132,Шоколад темный,Сладости,1,baking_sweet
B275,I023,Яйца C1 10 шт,Бакалея,2,baking_sweet
B275,I086,Сахар,Бакалея,1,baking_sweet
B275,I093,Разрыхлитель теста,Бакалея,1,baking_sweet
B275,I094,Ванильный сахар,Бакалея,1,baking_sweet
B275,I095,Какао порошок,Бакалея,1,baking_sweet
B275,I132,Шоколад темный,Сладости,2,baking_sweet
B276,I036,Лосось филе,Рыба,1,sushi_home
B276,I041,Крабовые палочки,Рыба,1,sushi_home
B276,I047,Огурцы,Овощи,3,sushi_home
B276,I057,Авокадо,Овощи,2,sushi_home
B276,I059,Зеленый лук,Овощи,1,sushi_home
B276,I063,Имбирь,Овощи,2,sushi_home
B276,I077,Рис для суши,Бакалея,1,sushi_home
B276,I091,Нори,Бакалея,1,sushi_home
B276,I104,Соевый соус,Соусы,1,sushi_home
B276,I131,Шоколад молочный,Сладости,2,sushi_home
B277,I013,Йогурт греческий,Молочные продукты,1,healthy_breakfast
B277,I014,Молоко безлактозное,Молочные продукты,2,healthy_breakfast
B277,I071,Голубика,Фрукты,1,healthy_breakfast
B277,I084,Овсяные хлопья,Бакалея,1,healthy_breakfast
B277,I135,Мед,Сладости,1,healthy_breakfast
B277,I137,Орехи грецкие,Снэки,1,healthy_breakfast
B277,I143,Гранола,Завтраки,1,healthy_breakfast
B278,I046,Помидоры,Овощи,2,veggie_stew
B278,I048,Перец болгарский,Овощи,1,veggie_stew
B278,I053,Шампиньоны,Овощи,2,veggie_stew
B278,I054,Кабачки,Овощи,1,veggie_stew
B278,I055,Баклажаны,Овощи,1,veggie_stew
B278,I079,Булгур,Бакалея,1,veggie_stew
B278,I089,Оливковое масло,Бакалея,1,veggie_stew
B278,I111,Итальянские травы,Специи,1,veggie_stew
B278,I159,Туалетная бумага,Дом,1,veggie_stew
B279,I003,Йогурт натуральный,Молочные продукты,1,baby_care
B279,I065,Бананы,Фрукты,2,baby_care
B279,I119,Вода минеральная,Напитки,3,baby_care
B279,I133,Печенье овсяное,Сладости,1,baby_care
B279,I149,Детское пюре яблочное,Детские товары,1,baby_care
B279,I150,Детская каша,Детские товары,1,baby_care
B279,I151,Подгузники,Детские товары,1,baby_care
B280,I001,Молоко 2.5%,Молочные продукты,1,weekly_stock
B280,I006,Сыр гауда,Молочные продукты,1,weekly_stock
B280,I015,Хлеб пшеничный,Хлеб,2,weekly_stock
B280,I025,Куриное филе,Мясо и птица,1,weekly_stock
B280,I042,Картофель,Овощи,2,weekly_stock
B280,I044,Лук репчатый,Овощи,1,weekly_stock
B280,I057,Авокадо,Овощи,1,weekly_stock
